configuration,complete,dimension,value,nominal_conditions,seed,mean_coverage,macro_F1,MAE,macro_F1_mean,MAE_mean
W1-bN-m02,True,rate,0.3,24,29,0.9809981684981685,0.5801859739146971,0.6204900153154821,0.5802470549163526,0.6205768941549871
W1-bN-m02,True,rate,0.3,24,43,0.9809981684981685,0.5845695377346779,0.6179270961521482,0.5802470549163526,0.6205768941549871
W1-bN-m02,True,rate,0.5,24,17,0.9809981684981685,0.5687743942148663,0.6267433865748729,0.5749296603767164,0.6254251695845663
W1-bN-m02,True,rate,0.5,24,29,0.9809981684981685,0.5756587718588548,0.6243949500839778,0.5749296603767164,0.6254251695845663
W1-bN-m02,True,rate,0.5,24,43,0.9809981684981685,0.5803558150564281,0.6251371720948481,0.5749296603767164,0.6254251695845663
W1-bN-m02,True,rate,0.7,24,17,0.9720695970695972,0.5631834195443841,0.6403880704811711,0.5696258776522504,0.6417587288193342
W1-bN-m02,True,rate,0.7,24,29,0.9720695970695972,0.5724818965026934,0.636099708530443,0.5696258776522504,0.6417587288193342
W1-bN-m02,True,rate,0.7,24,43,0.9720695970695972,0.5732123169096736,0.6487884074463887,0.5696258776522504,0.6417587288193342
W1-bN-m02,True,position,back,24,17,0.9787660256410257,0.5715719752313094,0.6301156505091817,0.5733518636631664,0.6285991767093974
W1-bN-m02,True,position,back,24,29,0.9787660256410257,0.5700222984667624,0.630888156889741,0.5733518636631664,0.6285991767093974
W1-bN-m02,True,position,back,24,43,0.9787660256410257,0.5784613172914274,0.6247937227292694,0.5733518636631664,0.6285991767093974
W1-bN-m02,True,position,front,24,17,0.9787660256410257,0.5668894389910598,0.6331554310601839,0.5713561837482515,0.6297040039035993
W1-bN-m02,True,position,front,24,29,0.9787660256410257,0.5716501284047456,0.6280949865163815,0.5713561837482515,0.6297040039035993
W1-bN-m02,True,position,front,24,43,0.9787660256410257,0.5755289838489491,0.6278615941342324,0.5713561837482515,0.6297040039035993
W1-bN-m02,True,position,middle,24,17,0.9787660256410257,0.5791825426558227,0.6226174504790833,0.584382721126727,0.6218815071744105
W1-bN-m02,True,position,middle,24,29,0.9787660256410257,0.5863657720646603,0.6172083064257394,0.584382721126727,0.6218815071744105
W1-bN-m02,True,position,middle,24,43,0.9787660256410257,0.5875998486596979,0.6258187646184085,0.584382721126727,0.6218815071744105
W1-bN-m02,True,position,random,24,17,0.9787660256410257,0.5737066969214243,0.6263459605315835,0.5773679289557626,0.6247742105610713
W1-bN-m02,True,position,random,24,29,0.9787660256410257,0.5768650194952177,0.6218204532585917,0.5773679289557626,0.6247742105610713
W1-bN-m02,True,position,random,24,43,0.9787660256410257,0.5815320704506456,0.6261562178930385,0.5773679289557626,0.6247742105610713
W1-bN-zero,True,modality,A,16,17,0.992445054945055,0.5888298085674646,0.6184329031589236,0.5962550155056152,0.6139217321751891
W1-bN-zero,True,modality,A,16,29,0.992445054945055,0.601700241498149,0.6130139361664008,0.5962550155056152,0.6139217321751891
W1-bN-zero,True,modality,A,16,43,0.992445054945055,0.5982349964512319,0.6103183572002429,0.5962550155056152,0.6139217321751891
W1-bN-zero,True,modality,AV,16,17,0.9625686813186813,0.5899779795918174,0.6184329031512479,0.5959287383675453,0.6139217321270025
W1-bN-zero,True,modality,AV,16,29,0.9625686813186813,0.5997582996866343,0.6130139361817523,0.5959287383675453,0.6139217321270025
W1-bN-zero,True,modality,AV,16,43,0.9625686813186813,0.5980499358241843,0.6103183570480074,0.5959287383675453,0.6139217321270025
W1-bN-zero,True,modality,T,16,17,1.0,0.565258548609851,0.639340677828461,0.5756401413670128,0.6402069909629664
W1-bN-zero,True,modality,T,16,29,1.0,0.5827288301680383,0.6372074867249833,0.5756401413670128,0.6402069909629664
W1-bN-zero,True,modality,T,16,43,1.0,0.5789330453231493,0.644072808335455,0.5756401413670128,0.6402069909629664
W1-bN-zero,True,modality,TA,16,17,0.992445054945055,0.5630089338499998,0.6385017712964627,0.5740873301558315,0.6388863670694135
W1-bN-zero,True,modality,TA,16,29,0.992445054945055,0.581493572523347,0.6365266089874057,0.5740873301558315,0.6388863670694135
W1-bN-zero,True,modality,TA,16,43,0.992445054945055,0.5777594840941476,0.641630720924372,0.5740873301558315,0.6388863670694135
W1-bN-zero,True,modality,TV,16,17,0.9625686813186813,0.569048067268593,0.6352105802837056,0.5763658219369426,0.6365797930611434
W1-bN-zero,True,modality,TV,16,29,0.9625686813186813,0.5826325061683093,0.6342419503933863,0.5763658219369426,0.6365797930611434
W1-bN-zero,True,modality,TV,16,43,0.9625686813186813,0.5774168923739255,0.6402868485063384,0.5763658219369426,0.6365797930611434
W1-bN-zero,True,modality,V,16,17,0.9625686813186813,0.595781793481502,0.6184329031512479,0.5990336578979822,0.6139217321270025
W1-bN-zero,True,modality,V,16,29,0.9625686813186813,0.6036689083688624,0.6130139361817523,0.5990336578979822,0.6139217321270025
W1-bN-zero,True,modality,V,16,43,0.9625686813186813,0.5976502718435824,0.6103183570480074,0.5990336578979822,0.6139217321270025
W1-bN-zero,True,rate,0.1,24,17,0.9809981684981685,0.5914594069650482,0.6217894645266576,0.5952639813992832,0.6171981057895908
W1-bN-zero,True,rate,0.1,24,29,0.9809981684981685,0.5999355184663383,0.6170272291605509,0.5952639813992832,0.6171981057895908
W1-bN-zero,True,rate,0.1,24,43,0.9809981684981685,0.5943970187664631,0.6127776236815639,0.5952639813992832,0.6171981057895908
W1-bN-zero,True,rate,0.3,24,17,0.9809981684981685,0.5839332786756947,0.6233135709973308,0.5906546590871826,0.6205768941549871
W1-bN-zero,True,rate,0.3,24,29,0.9809981684981685,0.5963682305752247,0.6204900153154821,0.5906546590871826,0.6205768941549871
W1-bN-zero,True,rate,0.3,24,43,0.9809981684981685,0.5916624680106285,0.6179270961521482,0.5906546590871826,0.6205768941549871
W1-bN-zero,True,rate,0.5,24,17,0.9809981684981685,0.5730981356703165,0.6267433865748729,0.5836578057873497,0.6254251695845663
W1-bN-zero,True,rate,0.5,24,29,0.9809981684981685,0.590152201722546,0.6243949500839778,0.5836578057873497,0.6254251695845663
W1-bN-zero,True,rate,0.5,24,43,0.9809981684981685,0.5877230799691867,0.6251371720948481,0.5836578057873497,0.6254251695845663
W1-bN-zero,True,rate,0.7,24,17,0.9720695970695972,0.5661125996017593,0.6403880704811711,0.5752973572134711,0.6417587288193342
W1-bN-zero,True,rate,0.7,24,29,0.9720695970695972,0.581532288178118,0.636099708530443,0.5752973572134711,0.6417587288193342
W1-bN-zero,True,rate,0.7,24,43,0.9720695970695972,0.5782471838605358,0.6487884074463887,0.5752973572134711,0.6417587288193342
W1-bN-zero,True,position,back,24,17,0.9787660256410257,0.5783548651545894,0.6301156505091817,0.5826884833466749,0.6285991767093974
W1-bN-zero,True,position,back,24,29,0.9787660256410257,0.5858041566233237,0.630888156889741,0.5826884833466749,0.6285991767093974
W1-bN-zero,True,position,back,24,43,0.9787660256410257,0.5839064282621114,0.6247937227292694,0.5826884833466749,0.6285991767093974
W1-bN-zero,True,position,front,24,17,0.9787660256410257,0.5729938381680492,0.6331554310601839,0.5825632689202033,0.6297040039035993
W1-bN-zero,True,position,front,24,29,0.9787660256410257,0.5881737140073066,0.6280949865163815,0.5825632689202033,0.6297040039035993
W1-bN-zero,True,position,front,24,43,0.9787660256410257,0.5865222545852541,0.6278615941342324,0.5825632689202033,0.6297040039035993
W1-bN-zero,True,position,middle,24,17,0.9787660256410257,0.5839691797555709,0.6226174504790833,0.5922276444603614,0.6218815071744105
W1-bN-zero,True,position,middle,24,29,0.9787660256410257,0.5995592339472534,0.6172083064257394,0.5922276444603614,0.6218815071744105
W1-bN-zero,True,position,middle,24,43,0.9787660256410257,0.5931545196782596,0.6258187646184085,0.5922276444603614,0.6218815071744105
W1-bN-zero,True,position,random,24,17,0.9787660256410257,0.579285537834609,0.6263459605315835,0.5873944067600471,0.6247742105610713
W1-bN-zero,True,position,random,24,29,0.9787660256410257,0.5944511343643433,0.6218204532585917,0.5873944067600471,0.6247742105610713
W1-bN-zero,True,position,random,24,43,0.9787660256410257,0.588446548081189,0.6261562178930385,0.5873944067600471,0.6247742105610713
W1-bN-p02,True,modality,A,16,17,0.992445054945055,0.5919548165488439,0.6184329031589236,0.5987457491004903,0.6139217321751891
W1-bN-p02,True,modality,A,16,29,0.992445054945055,0.6075559324692271,0.6130139361664008,0.5987457491004903,0.6139217321751891
W1-bN-p02,True,modality,A,16,43,0.992445054945055,0.5967264982833999,0.6103183572002429,0.5987457491004903,0.6139217321751891
W1-bN-p02,True,modality,AV,16,17,0.9625686813186813,0.5927855378765663,0.6184329031512479,0.5973880846694346,0.6139217321270025
W1-bN-p02,True,modality,AV,16,29,0.9625686813186813,0.6033977835277003,0.6130139361817523,0.5973880846694346,0.6139217321270025
W1-bN-p02,True,modality,AV,16,43,0.9625686813186813,0.5959809326040372,0.6103183570480074,0.5973880846694346,0.6139217321270025
W1-bN-p02,True,modality,T,16,17,1.0,0.5651211411454513,0.639340677828461,0.5768898028732576,0.6402069909629664
W1-bN-p02,True,modality,T,16,29,1.0,0.5858883717088974,0.6372074867249833,0.5768898028732576,0.6402069909629664
W1-bN-p02,True,modality,T,16,43,1.0,0.5796598957654242,0.644072808335455,0.5768898028732576,0.6402069909629664
W1-bN-p02,True,modality,TA,16,17,0.992445054945055,0.564430309249343,0.6385017712964627,0.5751881176634875,0.6388863670694135
W1-bN-p02,True,modality,TA,16,29,0.992445054945055,0.5834095159528686,0.6365266089874057,0.5751881176634875,0.6388863670694135
W1-bN-p02,True,modality,TA,16,43,0.992445054945055,0.5777245277882509,0.641630720924372,0.5751881176634875,0.6388863670694135
W1-bN-p02,True,modality,TV,16,17,0.9625686813186813,0.5637609409993005,0.6352105802837056,0.576085113038916,0.6365797930611434
W1-bN-p02,True,modality,TV,16,29,0.9625686813186813,0.5849393331685714,0.6342419503933863,0.576085113038916,0.6365797930611434
W1-bN-p02,True,modality,TV,16,43,0.9625686813186813,0.5795550649488759,0.6402868485063384,0.576085113038916,0.6365797930611434
W1-bN-p02,True,modality,V,16,17,0.9625686813186813,0.5953487453156244,0.6184329031512479,0.5993455917807786,0.6139217321270025
W1-bN-p02,True,modality,V,16,29,0.9625686813186813,0.6061152848520147,0.6130139361817523,0.5993455917807786,0.6139217321270025
W1-bN-p02,True,modality,V,16,43,0.9625686813186813,0.5965727451746967,0.6103183570480074,0.5993455917807786,0.6139217321270025
W1-bN-p02,True,rate,0.1,24,17,0.9809981684981685,0.5908799849948655,0.6217894645266576,0.5978427530384909,0.6171981057895908
W1-bN-p02,True,rate,0.1,24,29,0.9809981684981685,0.6048837470506536,0.6170272291605509,0.5978427530384909,0.6171981057895908
W1-bN-p02,True,rate,0.1,24,43,0.9809981684981685,0.5977645270699535,0.6127776236815639,0.5978427530384909,0.6171981057895908
W1-bN-p02,True,rate,0.3,24,17,0.9809981684981685,0.5854106959648374,0.6233135709973308,0.5934592551275418,0.6205768941549871
W1-bN-p02,True,rate,0.3,24,29,0.9809981684981685,0.6025600165641934,0.6204900153154821,0.5934592551275418,0.6205768941549871
W1-bN-p02,True,rate,0.3,24,43,0.9809981684981685,0.5924070528535945,0.6179270961521482,0.5934592551275418,0.6205768941549871
W1-bN-p02,True,rate,0.5,24,17,0.9809981684981685,0.5745588630453565,0.6267433865748729,0.5838018565023878,0.6254251695845663
W1-bN-p02,True,rate,0.5,24,29,0.9809981684981685,0.5936179395247259,0.6243949500839778,0.5838018565023878,0.6254251695845663
W1-bN-p02,True,rate,0.5,24,43,0.9809981684981685,0.583228766937081,0.6251371720948481,0.5838018565023878,0.6254251695845663
W1-bN-p02,True,rate,0.7,24,17,0.9720695970695972,0.5647514500850268,0.6403880704811711,0.5739911080824892,0.6417587288193342
W1-bN-p02,True,rate,0.7,24,29,0.9720695970695972,0.5798091113132802,0.636099708530443,0.5739911080824892,0.6417587288193342
W1-bN-p02,True,rate,0.7,24,43,0.9720695970695972,0.5774127628491608,0.6487884074463887,0.5739911080824892,0.6417587288193342
W1-bN-p02,True,position,back,24,17,0.9787660256410257,0.5774375336331382,0.6301156505091817,0.5845561779213128,0.6285991767093974
W1-bN-p02,True,position,back,24,29,0.9787660256410257,0.588804797614609,0.630888156889741,0.5845561779213128,0.6285991767093974
W1-bN-p02,True,position,back,24,43,0.9787660256410257,0.5874262025161912,0.6247937227292694,0.5845561779213128,0.6285991767093974
W1-bN-p02,True,position,front,24,17,0.9787660256410257,0.575110387061245,0.6331554310601839,0.5872964723173716,0.6297040039035993
W1-bN-p02,True,position,front,24,29,0.9787660256410257,0.5970510837909249,0.6280949865163815,0.5872964723173716,0.6297040039035993
W1-bN-p02,True,position,front,24,43,0.9787660256410257,0.589727946099945,0.6278615941342324,0.5872964723173716,0.6297040039035993
W1-bN-p02,True,position,middle,24,17,0.9787660256410257,0.5838977233931414,0.6226174504790833,0.5901772446297603,0.6218815071744105
W1-bN-p02,True,position,middle,24,29,0.9787660256410257,0.5989596236750312,0.6172083064257394,0.5901772446297603,0.6218815071744105
W1-bN-p02,True,position,middle,24,43,0.9787660256410257,0.5876743868211083,0.6258187646184085,0.5901772446297603,0.6218815071744105
W1-bN-p02,True,position,random,24,17,0.9787660256410257,0.5791553500025617,0.6263459605315835,0.587065077882465,0.6247742105610713
W1-bN-p02,True,position,random,24,29,0.9787660256410257,0.596055309372288,0.6218204532585917,0.587065077882465,0.6247742105610713
W1-bN-p02,True,position,random,24,43,0.9787660256410257,0.5859845742725454,0.6261562178930385,0.587065077882465,0.6247742105610713
W1-bN-p04,True,modality,A,16,17,0.992445054945055,0.5874385475294577,0.6184329031589236,0.5950008515436233,0.6139217321751891
W1-bN-p04,True,modality,A,16,29,0.992445054945055,0.6098418157601672,0.6130139361664008,0.5950008515436233,0.6139217321751891
W1-bN-p04,True,modality,A,16,43,0.992445054945055,0.5877221913412448,0.6103183572002429,0.5950008515436233,0.6139217321751891
W1-bN-p04,True,modality,AV,16,17,0.9625686813186813,0.5885992685273427,0.6184329031512479,0.59538431676987,0.6139217321270025
W1-bN-p04,True,modality,AV,16,29,0.9625686813186813,0.6080612837755749,0.6130139361817523,0.59538431676987,0.6139217321270025
W1-bN-p04,True,modality,AV,16,43,0.9625686813186813,0.5894923980066924,0.6103183570480074,0.59538431676987,0.6139217321270025
W1-bN-p04,True,modality,T,16,17,1.0,0.5655870675840817,0.639340677828461,0.5739304291909998,0.6402069909629664
W1-bN-p04,True,modality,T,16,29,1.0,0.5837748297945788,0.6372074867249833,0.5739304291909998,0.6402069909629664
W1-bN-p04,True,modality,T,16,43,1.0,0.5724293901943388,0.644072808335455,0.5739304291909998,0.6402069909629664
W1-bN-p04,True,modality,TA,16,17,0.992445054945055,0.5646391292023295,0.6385017712964627,0.572863071165299,0.6388863670694135
W1-bN-p04,True,modality,TA,16,29,0.992445054945055,0.5830327892184576,0.6365266089874057,0.572863071165299,0.6388863670694135
W1-bN-p04,True,modality,TA,16,43,0.992445054945055,0.5709172950751101,0.641630720924372,0.572863071165299,0.6388863670694135
W1-bN-p04,True,modality,TV,16,17,0.9625686813186813,0.5638571322035782,0.6352105802837056,0.5730916504330951,0.6365797930611434
W1-bN-p04,True,modality,TV,16,29,0.9625686813186813,0.5847852714420656,0.6342419503933863,0.5730916504330951,0.6365797930611434
W1-bN-p04,True,modality,TV,16,43,0.9625686813186813,0.5706325476536411,0.6402868485063384,0.5730916504330951,0.6365797930611434
W1-bN-p04,True,modality,V,16,17,0.9625686813186813,0.5863404227069012,0.6184329031512479,0.5959499439700408,0.6139217321270025
W1-bN-p04,True,modality,V,16,29,0.9625686813186813,0.6129772456550691,0.6130139361817523,0.5959499439700408,0.6139217321270025
W1-bN-p04,True,modality,V,16,43,0.9625686813186813,0.588532163548152,0.6103183570480074,0.5959499439700408,0.6139217321270025
W1-bN-p04,True,rate,0.1,24,17,0.9809981684981685,0.5840282360485497,0.6217894645266576,0.5933946720359119,0.6171981057895908
W1-bN-p04,True,rate,0.1,24,29,0.9809981684981685,0.6090098237809106,0.6170272291605509,0.5933946720359119,0.6171981057895908
W1-bN-p04,True,rate,0.1,24,43,0.9809981684981685,0.5871459562782755,0.6127776236815639,0.5933946720359119,0.6171981057895908
W1-bN-p04,True,rate,0.3,24,17,0.9809981684981685,0.5829676310247616,0.6233135709973308,0.5919238695384739,0.6205768941549871
W1-bN-p04,True,rate,0.3,24,29,0.9809981684981685,0.6059088205978128,0.6204900153154821,0.5919238695384739,0.6205768941549871
W1-bN-p04,True,rate,0.3,24,43,0.9809981684981685,0.5868951569928472,0.6179270961521482,0.5919238695384739,0.6205768941549871
W1-bN-p04,True,rate,0.5,24,17,0.9809981684981685,0.5736460517371808,0.6267433865748729,0.5818243068622085,0.6254251695845663
W1-bN-p04,True,rate,0.5,24,29,0.9809981684981685,0.595270664619011,0.6243949500839778,0.5818243068622085,0.6254251695845663
W1-bN-p04,True,rate,0.5,24,43,0.9809981684981685,0.5765562042304336,0.6251371720948481,0.5818243068622085,0.6254251695845663
W1-bN-p04,True,rate,0.7,24,17,0.9720695970695972,0.5636657930253022,0.6403880704811711,0.5703373269453577,0.6417587288193342
W1-bN-p04,True,rate,0.7,24,29,0.9720695970695972,0.5781261814328743,0.636099708530443,0.5703373269453577,0.6417587288193342
W1-bN-p04,True,rate,0.7,24,43,0.9720695970695972,0.5692200063778964,0.6487884074463887,0.5703373269453577,0.6417587288193342
W1-bN-p04,True,position,back,24,17,0.9787660256410257,0.5743574040016343,0.6301156505091817,0.5824839348868247,0.6285991767093974
W1-bN-p04,True,position,back,24,29,0.9787660256410257,0.591350446087008,0.630888156889741,0.5824839348868247,0.6285991767093974
W1-bN-p04,True,position,back,24,43,0.9787660256410257,0.5817439545718319,0.6247937227292694,0.5824839348868247,0.6285991767093974
W1-bN-p04,True,position,front,24,17,0.9787660256410257,0.5742457211943203,0.6331554310601839,0.5870303912130852,0.6297040039035993
W1-bN-p04,True,position,front,24,29,0.9787660256410257,0.6028854012181462,0.6280949865163815,0.5870303912130852,0.6297040039035993
W1-bN-p04,True,position,front,24,43,0.9787660256410257,0.5839600512267892,0.6278615941342324,0.5870303912130852,0.6297040039035993
W1-bN-p04,True,position,middle,24,17,0.9787660256410257,0.57925149399891,0.6226174504790833,0.584126216416828,0.6218815071744105
W1-bN-p04,True,position,middle,24,29,0.9787660256410257,0.5976888097317058,0.6172083064257394,0.584126216416828,0.6218815071744105
W1-bN-p04,True,position,middle,24,43,0.9787660256410257,0.5754383455198685,0.6258187646184085,0.584126216416828,0.6218815071744105
W1-bN-p04,True,position,random,24,17,0.9787660256410257,0.5764530926409297,0.6263459605315835,0.5838396328652139,0.6247742105610713
W1-bN-p04,True,position,random,24,29,0.9787660256410257,0.5963908333937488,0.6218204532585917,0.5838396328652139,0.6247742105610713
W1-bN-p04,True,position,random,24,43,0.9787660256410257,0.5786749725609633,0.6261562178930385,0.5838396328652139,0.6247742105610713
W2-bN-m04,True,modality,A,16,17,0.992445054945055,0.5685330451515388,0.6209392651558735,0.5654738605066564,0.6068303743637028
W2-bN-m04,True,modality,A,16,29,0.992445054945055,0.5564236534756899,0.5974292152692354,0.5654738605066564,0.6068303743637028
W2-bN-m04,True,modality,A,16,43,0.992445054945055,0.5714648828927402,0.6021226426659995,0.5654738605066564,0.6068303743637028
W2-bN-m04,True,modality,AV,16,17,0.9625686813186813,0.5687218398194284,0.6212050392001708,0.5652382385125918,0.6067814450106752
W2-bN-m04,True,modality,AV,16,29,0.9625686813186813,0.5548931955328017,0.5971446165597264,0.5652382385125918,0.6067814450106752
W2-bN-m04,True,modality,AV,16,43,0.9625686813186813,0.5720996801855454,0.6019946792721285,0.5652382385125918,0.6067814450106752
W2-bN-m04,True,modality,T,16,17,1.0,0.5532385678555308,0.6368276355517678,0.5579076698523752,0.6286810024438408
W2-bN-m04,True,modality,T,16,29,1.0,0.5551703938258047,0.624781217495563,0.5579076698523752,0.6286810024438408
W2-bN-m04,True,modality,T,16,43,1.0,0.5653140478757901,0.6244341542841916,0.5579076698523752,0.6286810024438408
W2-bN-m04,True,modality,TA,16,17,0.992445054945055,0.5532672951091059,0.6379244953654645,0.5591564540524564,0.628974096374236
W2-bN-m04,True,modality,TA,16,29,0.992445054945055,0.5564316088975396,0.6249466225469201,0.5591564540524564,0.628974096374236
W2-bN-m04,True,modality,TA,16,43,0.992445054945055,0.5677704581507236,0.6240511712103232,0.5591564540524564,0.628974096374236
W2-bN-m04,True,modality,TV,16,17,0.9625686813186813,0.5552922668734013,0.6349007849387621,0.561996755261777,0.626598125140435
W2-bN-m04,True,modality,TV,16,29,0.9625686813186813,0.558949993751465,0.622185392336984,0.561996755261777,0.626598125140435
W2-bN-m04,True,modality,TV,16,43,0.9625686813186813,0.5717480051604645,0.622708198145559,0.561996755261777,0.626598125140435
W2-bN-m04,True,modality,V,16,17,0.9625686813186813,0.5698822268612991,0.6207799147718299,0.567156975857308,0.6064617645928997
W2-bN-m04,True,modality,V,16,29,0.9625686813186813,0.5549144427143855,0.5970585845603543,0.567156975857308,0.6064617645928997
W2-bN-m04,True,modality,V,16,43,0.9625686813186813,0.5766742579962393,0.6015467944465148,0.567156975857308,0.6064617645928997
W2-bN-m04,True,rate,0.1,24,17,0.9809981684981685,0.5623711990744763,0.6227398782530811,0.5620839243258072,0.6090339760419367
W2-bN-m04,True,rate,0.1,24,29,0.9809981684981685,0.5527477863902609,0.6011535365925985,0.5620839243258072,0.6090339760419367
W2-bN-m04,True,rate,0.1,24,43,0.9809981684981685,0.5711327875126843,0.6032085132801301,0.5620839243258072,0.6090339760419367
W2-bN-m04,True,rate,0.3,24,17,0.9809981684981685,0.5603556013766328,0.6251003507377024,0.5628388970072385,0.6125917259254778
W2-bN-m04,True,rate,0.3,24,29,0.9809981684981685,0.5577173410692166,0.6055166786971088,0.5628388970072385,0.6125917259254778
W2-bN-m04,True,rate,0.3,24,43,0.9809981684981685,0.5704437485758664,0.6071581483416223,0.5628388970072385,0.6125917259254778
W2-bN-m04,True,rate,0.5,24,17,0.9809981684981685,0.5626584482539262,0.6279244963484666,0.5623981158150517,0.6171204582309975
W2-bN-m04,True,rate,0.5,24,29,0.9809981684981685,0.555451801636881,0.6109148089676643,0.5623981158150517,0.6171204582309975
W2-bN-m04,True,rate,0.5,24,43,0.9809981684981685,0.5690840975543479,0.6125220693768617,0.5623981158150517,0.6171204582309975
W2-bN-m04,True,rate,0.7,24,17,0.9720695970695972,0.5605715790751676,0.639286697983329,0.563965698880679,0.6308050450854478
W2-bN-m04,True,rate,0.7,24,29,0.9720695970695972,0.5586052630354326,0.6247787415884839,0.563965698880679,0.6308050450854478
W2-bN-m04,True,rate,0.7,24,43,0.9720695970695972,0.5727202545314367,0.6283496956845301,0.563965698880679,0.6308050450854478
W2-bN-m04,True,position,back,24,17,0.9787660256410257,0.5601374420039242,0.6294823563483798,0.5601361446578247,0.6179397213843077
W2-bN-m04,True,position,back,24,29,0.9787660256410257,0.5512789547352669,0.6149955519602092,0.5601361446578247,0.6179397213843077
W2-bN-m04,True,position,back,24,43,0.9787660256410257,0.5689920372342829,0.6093412558443344,0.5601361446578247,0.6179397213843077
W2-bN-m04,True,position,front,24,17,0.9787660256410257,0.5519069103402648,0.6337438723690673,0.5554849480500351,0.6225109539261907
W2-bN-m04,True,position,front,24,29,0.9787660256410257,0.5514080382138409,0.6151781368671003,0.5554849480500351,0.6225109539261907
W2-bN-m04,True,position,front,24,43,0.9787660256410257,0.5631398955959995,0.6186108525424047,0.5554849480500351,0.6225109539261907
W2-bN-m04,True,position,middle,24,17,0.9787660256410257,0.5701693006399323,0.6244307159063033,0.5708035270838213,0.6130100366572973
W2-bN-m04,True,position,middle,24,29,0.9787660256410257,0.5634537764247444,0.603943201175596,0.5708035270838213,0.6130100366572973
W2-bN-m04,True,position,middle,24,43,0.9787660256410257,0.5787875041867875,0.6106561928899925,0.5708035270838213,0.6130100366572973
W2-bN-m04,True,position,random,24,17,0.9787660256410257,0.5637431747960814,0.6273944786988287,0.5648620162370953,0.6160904933160638
W2-bN-m04,True,position,random,24,29,0.9787660256410257,0.558381422757939,0.6082468758429499,0.5648620162370953,0.6160904933160638
W2-bN-m04,True,position,random,24,43,0.9787660256410257,0.5724614511572653,0.6126301254064127,0.5648620162370953,0.6160904933160638
W2-bN-m02,True,modality,A,16,17,0.992445054945055,0.5713267910983844,0.6209392651558735,0.5805078233211391,0.6068303743637028
W2-bN-m02,True,modality,A,16,29,0.992445054945055,0.5775276484469755,0.5974292152692354,0.5805078233211391,0.6068303743637028
W2-bN-m02,True,modality,A,16,43,0.992445054945055,0.5926690304180576,0.6021226426659995,0.5805078233211391,0.6068303743637028
W2-bN-m02,True,modality,AV,16,17,0.9625686813186813,0.5683423761796537,0.6212050392001708,0.580263395687703,0.6067814450106752
W2-bN-m02,True,modality,AV,16,29,0.9625686813186813,0.578921705697607,0.5971446165597264,0.580263395687703,0.6067814450106752
W2-bN-m02,True,modality,AV,16,43,0.9625686813186813,0.5935261051858484,0.6019946792721285,0.580263395687703,0.6067814450106752
W2-bN-m02,True,modality,T,16,17,1.0,0.5622906902707009,0.6368276355517678,0.571752999567163,0.6286810024438408
W2-bN-m02,True,modality,T,16,29,1.0,0.5721137675488186,0.624781217495563,0.571752999567163,0.6286810024438408
W2-bN-m02,True,modality,T,16,43,1.0,0.5808545408819694,0.6244341542841916,0.571752999567163,0.6286810024438408
W2-bN-m02,True,modality,TA,16,17,0.992445054945055,0.5626855545474866,0.6379244953654645,0.5723365956276996,0.628974096374236
W2-bN-m02,True,modality,TA,16,29,0.992445054945055,0.5714236634181568,0.6249466225469201,0.5723365956276996,0.628974096374236
W2-bN-m02,True,modality,TA,16,43,0.992445054945055,0.5829005689174552,0.6240511712103232,0.5723365956276996,0.628974096374236
W2-bN-m02,True,modality,TV,16,17,0.9625686813186813,0.5625635518490788,0.6349007849387621,0.5741261964994483,0.626598125140435
W2-bN-m02,True,modality,TV,16,29,0.9625686813186813,0.5719189882974516,0.622185392336984,0.5741261964994483,0.626598125140435
W2-bN-m02,True,modality,TV,16,43,0.9625686813186813,0.5878960493518144,0.622708198145559,0.5741261964994483,0.626598125140435
W2-bN-m02,True,modality,V,16,17,0.9625686813186813,0.5686607038309979,0.6207799147718299,0.5789919267852811,0.6064617645928997
W2-bN-m02,True,modality,V,16,29,0.9625686813186813,0.5768731353472831,0.5970585845603543,0.5789919267852811,0.6064617645928997
W2-bN-m02,True,modality,V,16,43,0.9625686813186813,0.5914419411775622,0.6015467944465148,0.5789919267852811,0.6064617645928997
W2-bN-m02,True,rate,0.1,24,17,0.9809981684981685,0.5663475799356704,0.6227398782530811,0.576798834827048,0.6090339760419367
W2-bN-m02,True,rate,0.1,24,29,0.9809981684981685,0.5760698301728006,0.6011535365925985,0.576798834827048,0.6090339760419367
W2-bN-m02,True,rate,0.1,24,43,0.9809981684981685,0.587979094372673,0.6032085132801301,0.576798834827048,0.6090339760419367
W2-bN-m02,True,rate,0.3,24,17,0.9809981684981685,0.5655878249629651,0.6251003507377024,0.5775709672577243,0.6125917259254778
W2-bN-m02,True,rate,0.3,24,29,0.9809981684981685,0.5768151867398587,0.6055166786971088,0.5775709672577243,0.6125917259254778
W2-bN-m02,True,rate,0.3,24,43,0.9809981684981685,0.5903098900703491,0.6071581483416223,0.5775709672577243,0.6125917259254778
W2-bN-m02,True,rate,0.5,24,17,0.9809981684981685,0.5679113370162311,0.6279244963484666,0.5769772670652014,0.6171204582309975
W2-bN-m02,True,rate,0.5,24,29,0.9809981684981685,0.573447642526656,0.6109148089676643,0.5769772670652014,0.6171204582309975
W2-bN-m02,True,rate,0.5,24,43,0.9809981684981685,0.5895728216527171,0.6125220693768617,0.5769772670652014,0.6171204582309975
