configuration,status,condition,target_modality_group,nominal_supported_window_fraction,position,random_replicates,eligible_count,total_count,coverage,CLEAN_ONCE_fallback_count,completed_seeds,macro_F1_mean,macro_F1_seed_sd_ddof1,MAE_mean,MAE_seed_sd_ddof1
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:middle,T,0.3,middle,1,728,728,1.0,0,17;29;43,0.592251760687673,0.003363488056189,0.649270375957446,0.006476624127756607
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:back,T,0.3,back,1,728,728,1.0,0,17;29;43,0.5787296660079603,0.008862410242741198,0.6696029395986439,0.023711556503528845
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:random,T,0.3,random,3,728,728,1.0,0,17;29;43,0.585935370377637,0.007682280577035484,0.6588280226165403,0.012153530055159446
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:front,T,0.5,front,1,728,728,1.0,0,17;29;43,0.5687775923469238,0.009539027850444635,0.6869978373685823,0.017777528332329682
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:middle,T,0.5,middle,1,728,728,1.0,0,17;29;43,0.574479676715847,0.008859388390318247,0.6634339329147166,0.004137739339742336
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:back,T,0.5,back,1,728,728,1.0,0,17;29;43,0.551902855696716,0.005930948272399216,0.6859762271464932,0.028548887208963324
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:random,T,0.5,random,3,728,728,1.0,0,17;29;43,0.5665844732674059,0.006242485390754248,0.6642847145177568,0.009162442441948951
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:front,T,0.7,front,1,728,728,1.0,0,17;29;43,0.5694781096060494,0.0058456756883943995,0.7131262792568805,0.01937434355704499
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:middle,T,0.7,middle,1,728,728,1.0,0,17;29;43,0.5772877679062663,0.014634914292101779,0.6889161476173529,0.003244385028844696
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:back,T,0.7,back,1,728,728,1.0,0,17;29;43,0.5343828175065356,0.006395938392502953,0.7086122805975363,0.03116716663915844
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:random,T,0.7,random,3,728,728,1.0,0,17;29;43,0.5656544460695133,0.006096756902606561,0.6896634776397453,0.00805857793674624
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:front,A,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:middle,A,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:back,A,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:random,A,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:front,A,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:middle,A,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682499972,0.012294044579139869
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682499972,0.012294044579139869
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:back,A,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682499972,0.012294044579139869
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:random,A,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682499972,0.012294044579139869
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:front,V,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:middle,V,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:back,V,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:random,V,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:front,V,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:middle,V,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:back,V,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:random,V,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.5875277341329403,0.007022240115435818,0.65058072702666,0.015992450230801848
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.595029669200488,0.01826147160025828,0.643692634564154,0.010144488124143881
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.5774152245916478,0.015425725226387436,0.6590961968310257,0.023080360329203874
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.5946857278082726,0.013696680602306895,0.6448061615582411,0.012243891137162566
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5822024983937086,0.010281113222437245,0.6705200166344807,0.014200787339449536
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5955080503883249,0.0022053014817726277,0.6487541260084648,0.006677077285610865
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.5791319667721645,0.010455629512224203,0.669205876347605,0.024191099490898628
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.5936431084480497,0.008952769403360903,0.6552169443328748,0.009344247616122304
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5728790328772133,0.010234248535408216,0.6849026296243214,0.018007933176081438
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5781044500755429,0.00829290805180166,0.6612236923232185,0.004908253934883365
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5544961588468375,0.007431055126892533,0.6846526118962099,0.029147908778075906
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5712881375002491,0.003318080091581967,0.6728684303617053,0.009495909035903305
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.5739336546589282,0.0065563957852635135,0.7088316458161416,0.01997845966275342
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5840290661915025,0.014170206212009661,0.679665530126477,0.0024532412263446562
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5393406808884184,0.008258144105343704,0.7061109858113124,0.03123968623976943
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.5500089736176914,0.008229357274247215,0.7048846576856086,0.011767261172081768
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5894009816559709,0.006729969018620391,0.6502831278990032,0.015760451511405725
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5972497885253282,0.018596528342216895,0.644120618326789,0.010620221383541871
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.5794348898028331,0.012977940134486728,0.6600135689770381,0.022513693842995026
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5917103811777024,0.009965609507443948,0.6411616031305746,0.011340903034515033
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5834760966748433,0.009972193299703553,0.6694965059596609,0.014363510471780323
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5970642012584387,0.0014118229229193194,0.6472556049774649,0.00736762956343299
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5786807133591453,0.008710447060341324,0.6689993366477017,0.023002277374573086
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5883498615230313,0.009144879686758192,0.657268309780215,0.012998754071506014
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5729438931556582,0.008526714947603285,0.6850651046985057,0.019808490422755794
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5806186892349019,0.007660836871059959,0.6620709481458273,0.0073694674958412094
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5614546703897453,0.004985626969794709,0.6808687601826536,0.029341303967001894
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5777206430105958,0.003954558760972411,0.6680578333659365,0.01182405757312458
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5745111194209169,0.00853194843081203,0.7079782736181297,0.021631400437335243
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5881197966611721,0.01574030764514077,0.6786721304288021,0.0040396097074339695
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5447778480371154,0.009507295201101834,0.7027898666107427,0.03273558475574933
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5671990370047272,0.010468176283834386,0.6971852852569103,0.008176231489323841
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:back,AV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:random,AV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:front,AV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:middle,AV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:back,AV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-T-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:random,AV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5994517201014875,0.011986939223450234,0.6423445682704658,0.012294044712889285
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:front,T,0.1,front,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:middle,T,0.1,middle,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:back,T,0.1,back,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:random,T,0.1,random,3,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:front,T,0.3,front,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:middle,T,0.3,middle,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:back,T,0.3,back,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:random,T,0.3,random,3,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:front,T,0.5,front,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:middle,T,0.5,middle,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:back,T,0.5,back,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:random,T,0.5,random,3,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:front,T,0.7,front,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:middle,T,0.7,middle,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:back,T,0.7,back,1,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:random,T,0.7,random,3,728,728,1.0,0,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:front,A,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:middle,A,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:back,A,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:random,A,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:front,A,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:middle,A,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763948
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719891513251,0.004237561322763936
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719888204156,0.0042375609286890705
B-V-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.36604802397203073,0.010982679257840891,0.7883719888204156,0.0042375609286890705
